Actual,Predicted
568,562.30365
556,592.5311
685,692.67236
616,617.8921
539,531.52435
757,761.42303
827,818.22906
605,528.61816
667,679.2647
689,671.4778
655,644.2015
667,676.4205
753,700.8048
802,803.9102
743,689.35626
790,787.7444
502,529.1464
628,606.49194
789,771.639
501,517.4065
497,485.57166
623,586.72266
548,526.7986
519,557.6564
612,580.1168
528,518.1029
612,613.09406
501,520.8491
622,623.9525
575,612.17725
414,455.5585
644,615.8826
819,808.08325
544,542.3906
690,703.2665
695,664.1829
635,607.6401
759,768.0531
448,496.22293
724,722.0222
499,513.3561
505,476.36395
819,823.038
643,647.47644
512,504.3753
556,565.93634
715,732.0496
822,821.8899
510,491.8581
584,584.967
550,559.20636
621,615.8552
465,538.66235
663,632.6034
481,498.8368
525,530.11066
622,552.55505
821,799.3302
486,497.81815
473,472.12042
490,511.06357
729,702.2146
557,552.33826
755,733.6671
556,547.94666
595,579.82733
754,713.9108
653,659.31696
554,537.25574
790,802.55554
470,492.57678
452,472.15564
688,668.319
419,463.80954
508,551.4998
549,536.64166
524,528.27094
473,486.147
623,622.7154
661,550.30237
524,538.5449
350,528.34216
548,552.0102
463,516.3553
819,818.0386
467,548.0202
531,514.9149
657,648.1803
774,801.71246
673,646.75104
517,533.95905
783,764.7732
604,608.35925
576,613.7698
441,476.824
513,503.7295
803,806.2637
533,548.1383
516,515.3137
790,799.6209
616,580.6628
603,622.69104
829,816.79846
476,502.01752
726,684.5484
816,825.6495
628,627.5723
808,782.2298
506,517.0611
670,696.4243
786,757.67285
804,812.86896
746,725.77405
591,523.2686
638,659.4043
558,614.42926
569,529.319
634,632.37476
750,783.0773
535,529.9692
658,662.90314
630,610.9858
674,717.78375
501,557.72906
516,520.29767
544,572.2343
502,552.898
696,713.9323
618,671.97375
471,420.96857
833,834.888
698,683.71533
465,489.75656
686,663.8464
551,565.0454
753,783.11896
665,681.8898
747,737.1662
575,584.29425
486,482.80624
428,458.54886
526,554.6793
784,744.0439
601,601.3511
738,722.15564
752,760.49194
552,543.1801
588,561.4088
513,519.92737
737,783.79144
760,750.9451
576,561.13635
695,684.6202
499,515.8014
530,560.9875
589,611.7561
724,710.7544
481,510.80865
834,837.5469
495,514.2592
704,695.72504
697,716.61316
826,819.7131
731,755.59186
820,825.0285
645,611.0297
640,630.9659
483,538.5386
794,802.534
459,511.10056
764,784.2528
725,727.9802
498,480.84488
462,491.45108
616,640.26624
664,664.1001
748,738.71484
605,605.51355
629,650.89386
559,589.8561
799,791.5513
742,738.1255
592,566.70074
523,538.42267
676,687.33344
646,623.6789
583,601.72437
662,632.67596
549,593.4628
800,786.565
587,629.512
457,483.56787
446,520.24994
536,552.725
535,529.05536
583,612.1834
761,777.4498
377,470.9443
810,822.1865
538,562.4507
588,509.27878
824,811.7389
815,833.7105
530,537.8453
766,752.9895
670,706.3119
622,630.82745
479,507.62497
780,782.7919
493,493.89407
611,634.67456
496,481.37064
683,671.0175
676,691.9645
558,570.2995
506,520.3275
570,550.0864
516,532.8586
698,744.99536
705,706.27075
681,676.1615
727,757.15216
546,552.63544
526,550.8314
526,555.04724
609,580.2264
547,579.5087
621,619.5118
532,535.185
573,545.3746
828,809.55914
518,504.2082
818,816.7472
501,459.64853
531,546.84326
536,579.913
820,797.19745
653,593.47107
760,780.909
457,499.51508
729,755.9525
640,580.6223
579,553.6702
528,538.07025
731,753.7812
592,624.3792
435,472.22208
441,478.12894
829,829.1666
727,752.88947
824,820.1018
508,522.0125
661,607.55206
547,528.4959
594,620.0186
469,467.50732
591,540.0979
521,530.88586
643,568.99506
524,528.10474
728,733.03156
578,555.7664
805,810.4089
591,668.4736
533,502.53503
524,548.3026
832,831.06067
575,572.98676
815,810.3668
678,573.6096
479,515.49286
759,782.4482
472,498.09946
532,554.3824
519,531.65094
524,528.51904
675,633.7949
587,556.5577
786,772.52515
399,461.09894
549,575.74805
585,570.5833
662,653.2315
597,585.85535
769,727.6737
637,636.87274
827,816.6413
611,558.33594
700,699.3563
824,821.8303
464,448.6908
509,614.0072
773,778.6388
673,658.76416
488,532.4367
665,650.87366
497,466.2831
741,761.86035
664,668.35474
634,663.72424
532,551.63824
703,657.9507
703,709.5689
822,797.13763
728,754.85803
690,696.478
720,708.10406
403,429.24847
623,598.857
553,581.96466
730,678.186
603,598.78705
806,801.42535
593,636.3441
461,454.6546
820,786.15137
571,543.17236
810,807.60284
670,645.7393
673,656.2493
503,505.6033
523,514.3728
372,382.54416
492,496.3416
564,549.9243
797,769.6839
543,545.83563
821,812.22626
512,517.55334
593,551.5145
806,785.864
797,775.6149
591,572.85065
648,648.48706
564,570.4337
467,494.8426
436,475.60025
709,689.4366
576,558.8926
555,596.5918
684,639.65546
543,533.54486
673,681.0073
830,831.5242
638,569.1383
512,527.8267
539,519.0543
489,508.84738
441,476.4719
510,473.49625
570,549.86926
700,646.3155
469,484.37082
784,783.88275
545,551.5353
566,543.9439
833,824.271
690,702.22644
502,521.22186
478,471.54044
683,680.86194
490,481.5133
654,629.3653
768,756.5084
459,484.18915
624,602.9422
690,715.09735
464,447.04086
721,684.982
376,397.64835
783,787.59357
589,588.5527
658,615.3701
485,474.51016
557,597.219
493,537.1453
540,557.55237
719,737.19904
583,586.1157
775,759.6252
496,496.90698
617,599.325
707,729.6323
538,578.3679
769,766.11456
495,509.3823
526,570.8738
498,534.5041
797,766.92084
505,533.7667
811,829.8721
501,530.55743
524,553.89764
719,661.74634
685,641.44434
470,507.3116
626,585.1015
504,513.058
520,525.7239
562,560.6984
630,676.7082
722,703.29865
439,459.25012
702,713.259
704,727.83167
633,630.7297
463,477.89804
475,486.30392
719,704.638
527,543.91223
814,820.6542
584,579.1237
518,499.67917
766,706.8213
632,630.4593
806,808.65735
728,685.0327
457,475.36975
527,505.7007
341,340.4915
619,617.621
799,791.7226
524,531.97894
526,556.0326
623,589.4405
827,813.311
831,835.6078
558,550.72186
556,516.6529
495,541.528
808,803.81976
543,566.87006
825,799.4917
483,506.33554
534,555.9312
728,681.0126
626,655.35736
696,689.20105
703,763.3648
664,642.125
781,792.27313
527,530.62885
538,541.1073
504,525.28174
691,588.79816
433,445.898
598,638.1429
542,461.58563
521,492.99564
749,795.8501
812,769.2311
468,451.26874
538,560.00134
696,704.6132
529,527.3846
643,615.1515
392,455.03946
585,546.44495
484,468.5055
542,559.22986
421,412.67404
487,509.72818
498,504.3209
815,814.20844
767,759.41626
615,603.5683
561,548.2232
699,665.2633
554,578.6424
497,538.94055
485,489.72473
726,710.5029
463,464.99954
582,617.58997
823,819.03015
716,721.3708
795,796.65924
746,726.1628
782,772.8504
561,665.22327
630,672.94916
611,584.3953
718,761.6697
586,567.7167
614,612.70544
569,581.3772
595,643.42816
795,795.7031
733,754.7406
499,510.47827
822,823.3497
692,669.9979
524,516.7703
724,754.0669
813,817.4468
797,787.6428
445,448.9395
502,521.4871
547,546.8772
614,600.12225
521,558.50604
807,789.9068
820,783.31055
428,428.98508
787,786.6475
455,488.81165
804,812.4616
827,833.282
417,438.05698
676,649.2463
757,703.40985
822,819.7079
562,562.99133
806,811.3544
599,622.07324
495,494.85516
547,511.91092
690,690.7646
432,469.0985
826,826.76526
666,706.1121
534,539.09644
674,716.2552
810,822.54285
598,629.6651
753,749.00934
709,733.92346
653,666.60376
473,472.7512
530,546.7829
619,593.78424
524,539.3521
497,516.32916
532,577.516
568,556.6553
659,644.308
581,588.60504
586,614.11017
808,799.5566
628,598.9948
540,536.1147
822,821.3224
581,574.7501
319,334.6573
590,599.18695
817,814.00696
585,571.4681
626,632.49786
606,585.431
553,560.85925
742,705.8865
716,729.80493
813,800.91187
488,488.94186
486,481.6271
565,520.90796
635,628.76105
555,489.54065
543,514.3627
567,575.64435
594,627.6933
524,529.0865
537,543.9081
599,588.09485
764,770.5938
708,683.5971
512,523.5941
688,711.0852
812,809.70514
746,745.55286
517,522.1175
493,532.71643
484,547.564
732,685.734
833,836.4212
558,585.0201
718,748.08307
671,656.55634
654,718.2845
514,516.6851
771,744.7352
494,471.796
519,512.7149
577,579.69305
717,700.84045
766,729.4108
503,509.4876
500,508.56284
638,651.2678
818,801.3125
524,532.75214
620,642.72253
603,616.56116
508,517.3686
532,511.09158
641,618.0133
585,578.8597
516,520.4514
517,497.05255
662,625.69214
503,548.4873
541,574.0895
729,731.5114
454,449.01352
524,509.35016
558,511.35312
519,522.1746
597,604.5917
613,665.61444
524,537.09454
625,673.4736
742,651.0914
752,757.19275
430,430.54318
525,600.2107
804,801.33606
599,632.2288
567,565.6052
644,562.5518
580,539.6242
487,512.97186
416,461.22858
524,577.92926
702,669.34174
719,706.5799
539,521.18463
695,647.90875
740,777.9828
733,720.2983
510,514.48883
676,702.9532
579,582.5148
431,469.58588
567,525.6565
514,509.967
789,742.11707
578,636.9636
533,506.40784
524,515.4484
494,540.11426
467,470.44354
552,552.2085
821,817.7735
557,547.83344
465,513.45013
537,545.03564
782,767.42615
573,586.29346
633,549.3682
582,594.4105
810,815.0402
765,778.7286
581,555.0533
663,644.89813
512,491.81998
650,649.6518
661,614.8941
564,538.855
793,795.8883
508,523.70856
811,794.98364
524,532.38275
662,644.7091
535,524.8522
524,508.03546
553,593.41974
601,564.4619
780,750.4104
822,820.62585
638,607.3475
632,624.6419
781,749.8553
543,529.29
754,749.04895
422,444.60623
768,786.4692
614,635.25183
799,762.55206
472,508.22806
832,827.7441
545,571.9296
739,736.29297
731,734.20276
776,761.0059
592,614.465
519,527.3695
547,548.78973
477,462.70572
705,660.75543
413,420.22797
527,537.476
579,589.40784
828,822.66345
664,675.6348
814,812.38385
807,772.92523
535,520.6112
502,510.24896
548,545.7072
485,495.22232
526,526.3616
670,621.33716
511,528.6172
579,574.8905
566,618.1359
622,591.42004
506,487.647
778,777.50226
541,545.7782
529,551.20325
755,742.1441
613,583.3055
489,495.98053
672,717.9898
672,634.205
812,788.9943
838,834.2293
609,654.4248
451,499.85767
590,637.69073
500,505.56787
629,670.3364
512,520.76404
761,803.66516
615,601.6537
663,611.65106
797,817.2363
612,624.8082
487,503.07465
635,640.8155
491,499.6688
588,556.3878
524,537.05695
523,591.72705
628,593.78955
691,691.88336
803,796.14154
427,490.96188
653,625.4372
733,782.232
458,475.77057
488,494.9524
533,552.6161
787,762.6478
821,821.53326
657,668.6292
781,790.80505
434,454.51776
787,809.4659
803,793.19403
537,573.8999
489,563.1539
388,421.1551
513,516.3971
300,359.22336
758,766.0425
768,718.34
459,491.9491
793,811.17126
525,540.7704
517,534.81195
813,810.2038
552,559.71313
785,777.1749
594,589.15814
514,540.07404
613,585.1405
678,681.71436
577,565.092
538,564.06274
517,537.5722
771,764.09644
413,381.85602
820,820.10486
428,437.11047
608,586.5551
460,493.44077
601,668.96466
703,722.2557
700,741.2819
683,595.8839
818,819.97205
608,558.89606
462,495.52457
491,498.28226
511,514.83014
755,763.32465
731,688.85443
558,572.6089
508,509.07465
534,530.2585
524,534.5492
750,757.63367
509,521.97253
556,554.9254
759,764.47925
833,822.77246
439,420.6449
533,527.54486
628,559.3299
768,767.2441
671,627.1241
501,496.78455
688,720.42645
517,536.1638
603,622.082
543,545.95685
580,563.17145
651,619.7281
673,701.9567
556,543.95245
716,683.4031
607,630.4029
579,588.036
619,614.6724
725,702.47766
517,530.56995
623,635.6988
529,531.4087
517,528.3226
609,603.07697
640,565.675
614,651.3865
618,605.1157
542,629.0534
646,626.41547
589,592.12946
665,695.451
630,610.2689
723,717.9545
816,779.6664
517,527.0112
466,475.97147
467,473.29596
508,529.32465
793,779.58997
606,615.2892
338,480.75433
643,647.4811
520,516.0959
510,564.6331
500,516.71545
610,615.1221
534,519.9009
573,581.18463
468,533.8533
701,684.47736
599,590.5295
513,520.06366
538,511.57574
603,565.6514
524,536.1638
535,570.63586
520,539.283
781,780.4394
548,559.26526
685,655.71136
820,804.1237
512,525.8967
752,717.6688
728,735.55554
648,702.96893
825,773.90326
506,560.0103
599,617.75244
652,607.92834
618,646.9472
722,765.80316
500,530.6263
543,546.26544
627,620.2821
464,520.95245
528,532.5681
408,438.31198
400,411.7833
802,802.2176
676,683.6428
741,722.1614
630,639.01447
496,528.44684
554,565.5286
504,524.89276
506,482.44855
819,821.80975
452,446.3866
576,575.8604
509,512.8047
805,799.4399
464,488.81683
813,818.4652
602,608.8677
754,703.6775
670,683.8901
825,822.8654
563,558.35364
433,428.77463
611,632.1236
640,651.37604
777,771.09406
712,703.56024
617,575.2944
659,681.82715
530,581.7392
403,431.10855
517,531.2845
474,501.36145
427,411.83862
607,586.5959
461,442.37354
789,790.65594
796,783.913
669,675.15906
754,745.32666
794,807.5991
490,512.324
674,689.436
658,653.23047
668,688.688
672,698.654
639,671.6889
534,519.1291
517,527.5033
440,450.1137
593,550.3823
539,555.0877
599,585.7531
630,664.57935
752,761.9708
637,648.8782
457,460.27374
416,474.80203
749,717.95575
498,522.1987
561,552.3674
677,651.5525
718,760.2984
357,369.0629
523,562.45764
817,820.46576
824,823.1567
817,815.12714
658,669.59155
552,579.2908
764,776.23346
501,499.09894
749,783.48645
552,557.02637
638,636.78375
613,580.7336
603,548.6075
716,725.74
557,533.6119
609,605.9732
508,509.54346
751,779.3867
782,759.1567
697,662.19257
454,437.96347
777,743.0934
520,505.66586
487,506.91956
548,552.2258
824,823.2324
517,519.0321
740,734.1763
627,656.1218
657,650.60266
640,646.3748
785,793.575
499,587.90015
518,529.17487
533,562.98395
690,690.01843
444,484.95966
546,525.99695
816,787.4044
515,479.44604
444,459.38672
494,483.0042
480,505.41135
639,639.45184
541,561.4578
491,510.20096
524,532.0446
736,753.0565
508,528.472
760,754.22534
524,546.11206
552,568.91156
473,436.74603
508,518.2726
553,545.5522
610,616.7521
802,777.7294
609,613.11224
446,494.12558
539,563.06885
567,596.41364
808,814.1616
436,500.25415
786,782.4259
800,796.2633
617,536.057
656,669.91327
520,591.71484
607,579.44
713,726.465
469,483.8114
647,641.5264
517,537.9207
489,530.3738
637,632.02167
585,570.98895
654,627.19104
670,591.0805
709,676.312
690,670.98193
460,457.76852
498,495.8721
524,537.5726
828,824.1193
699,682.49634
824,826.9307
449,446.46683
517,530.04016
576,542.2251
512,518.74335
478,491.1142
801,773.4186
756,779.70154
636,614.99805
496,492.5228
593,567.54913
643,647.0976
451,458.4472
564,600.5464
807,813.2504
524,523.5943
555,531.03754
394,368.91675
634,674.0391
497,508.61786
557,517.6436
660,623.4477
653,665.79236
542,585.5241
514,486.881
494,510.28717
548,527.73456
705,702.69073
512,521.89966
627,642.4845
783,769.451
507,509.59378
584,642.76465
579,573.4929
634,555.57434
573,581.36884
565,597.79944
815,834.9411
546,488.60602
672,683.86816
565,577.88806
538,520.86304
597,587.5019
784,771.47174
834,832.4381
807,803.70917
645,645.7653
757,763.3775
751,780.32495
577,602.81537
594,594.56573
655,598.98157
463,465.26306
599,578.16473
529,538.60016
774,733.7684
679,646.1627
494,573.0116
813,815.09
505,513.34985
517,502.51425
529,524.0321
548,550.0582
711,705.8228
524,534.9022
492,455.57202
501,487.14297
764,741.0354
817,804.67975
524,537.34406
579,590.8538
538,499.89795
517,538.6734
731,735.02704
603,670.85815
500,509.19827
516,494.9959
831,831.4649
684,706.33215
509,541.19446
544,581.986
499,519.13434
592,582.4807
802,804.6077
505,518.79614
792,768.6488
809,811.7994
536,533.718
820,802.5864
629,590.59393
555,586.36395
685,669.9739
722,735.9224
493,515.5453
